"datetime","cond_uS_cm","temp_C","site"
"8/13/2024 15:20",1253.8,28.39,"TO"
"8/13/2024 15:30",1254.3,28.38,"TO"
"8/13/2024 15:40",1255.9,28.44,"TO"
"8/13/2024 15:50",1256.3,28.45,"TO"
"8/13/2024 16:00",1256.3,28.44,"TO"
"8/13/2024 16:10",1256.7,28.43,"TO"
"8/13/2024 16:20",1255.9,28.39,"TO"
"8/13/2024 16:30",1255.2,28.35,"TO"
"8/13/2024 16:40",1254.8,28.34,"TO"
"8/13/2024 16:50",1255.2,28.35,"TO"
"8/13/2024 17:00",1254.4,28.33,"TO"
"8/13/2024 17:10",1254.4,28.3,"TO"
"8/13/2024 17:20",1254.4,28.29,"TO"
"8/13/2024 17:30",1254,28.26,"TO"
"8/13/2024 17:40",1251.1,28.25,"TO"
"8/13/2024 17:50",1251.1,28.25,"TO"
"8/13/2024 18:00",1251.2,28.21,"TO"
"8/13/2024 18:10",1250.8,28.19,"TO"
"8/13/2024 18:20",1251.6,28.18,"TO"
"8/13/2024 18:30",1251.7,28.16,"TO"
"8/13/2024 18:40",1250.8,28.14,"TO"
"8/13/2024 18:50",1252.1,28.11,"TO"
"8/13/2024 19:00",1252.2,28.07,"TO"
"8/13/2024 19:10",1252.2,28.05,"TO"
"8/13/2024 19:20",1252.2,28.05,"TO"
"8/13/2024 19:30",1252.7,28.03,"TO"
"8/13/2024 19:40",1253.5,28.01,"TO"
"8/13/2024 19:50",1253.6,28,"TO"
"8/13/2024 20:00",1249.4,27.99,"TO"
"8/13/2024 20:10",1247.3,27.96,"TO"
"8/13/2024 20:20",1246.1,27.95,"TO"
"8/13/2024 20:30",1246.9,27.94,"TO"
"8/13/2024 20:40",1247,27.92,"TO"
"8/13/2024 20:50",1245.7,27.91,"TO"
"8/13/2024 21:00",1245.7,27.9,"TO"
"8/13/2024 21:10",1247,27.9,"TO"
"8/13/2024 21:20",1246.2,27.88,"TO"
"8/13/2024 21:30",1245,27.85,"TO"
"8/13/2024 21:40",1245.4,27.85,"TO"
"8/13/2024 21:50",1246.2,27.84,"TO"
"8/13/2024 22:00",1246.2,27.83,"TO"
"8/13/2024 22:10",1247.5,27.82,"TO"
"8/13/2024 22:20",1248.8,27.8,"TO"
"8/13/2024 22:30",1249.2,27.79,"TO"
"8/13/2024 22:40",1247.6,27.78,"TO"
"8/13/2024 22:50",1246.7,27.78,"TO"
"8/13/2024 23:00",1247.6,27.77,"TO"
"8/13/2024 23:10",1248.9,27.75,"TO"
"8/13/2024 23:20",1248.8,27.76,"TO"
"8/13/2024 23:30",1250.1,27.75,"TO"
"8/13/2024 23:40",1249.3,27.75,"TO"
"8/13/2024 23:50",1248.9,27.75,"TO"
"8/14/2024 0:00",1248.1,27.73,"TO"
"8/14/2024 0:10",1248.9,27.73,"TO"
"8/14/2024 0:20",1248.1,27.71,"TO"
"8/14/2024 0:30",1246.4,27.69,"TO"
"8/14/2024 0:40",1247.7,27.69,"TO"
"8/14/2024 0:50",1247.3,27.68,"TO"
"8/14/2024 1:00",1246.4,27.68,"TO"
"8/14/2024 1:10",1246.5,27.66,"TO"
"8/14/2024 1:20",1246.5,27.65,"TO"
"8/14/2024 1:30",1246.5,27.63,"TO"
"8/14/2024 1:40",1247,27.61,"TO"
"8/14/2024 1:50",1243.6,27.61,"TO"
"8/14/2024 2:00",1243.6,27.59,"TO"
"8/14/2024 2:10",1244.1,27.56,"TO"
"8/14/2024 2:20",1242.9,27.53,"TO"
"8/14/2024 2:30",1242.1,27.51,"TO"
"8/14/2024 2:40",1241.7,27.5,"TO"
"8/14/2024 2:50",1241.3,27.48,"TO"
"8/14/2024 3:00",1240.9,27.45,"TO"
"8/14/2024 3:10",1240.9,27.43,"TO"
"8/14/2024 3:20",1240.1,27.4,"TO"
"8/14/2024 3:30",1239.7,27.4,"TO"
"8/14/2024 3:40",1239.3,27.37,"TO"
"8/14/2024 3:50",1238.5,27.34,"TO"
"8/14/2024 4:00",1237.7,27.34,"TO"
"8/14/2024 4:10",1238.1,27.34,"TO"
"8/14/2024 4:20",1238.5,27.34,"TO"
"8/14/2024 4:30",1237.3,27.32,"TO"
"8/14/2024 4:40",1237.3,27.32,"TO"
"8/14/2024 4:50",1238.1,27.32,"TO"
"8/14/2024 5:00",1237.8,27.29,"TO"
"8/14/2024 5:10",1238.6,27.27,"TO"
"8/14/2024 5:20",1238.7,27.25,"TO"
"8/14/2024 5:30",1239.1,27.26,"TO"
"8/14/2024 5:40",1237.4,27.24,"TO"
"8/14/2024 5:50",1236.6,27.22,"TO"
"8/14/2024 6:00",1237.5,27.19,"TO"
"8/14/2024 6:10",1231.6,27.17,"TO"
"8/14/2024 6:20",1227.5,27.15,"TO"
"8/14/2024 6:30",1225.9,27.11,"TO"
"8/14/2024 6:40",1221.7,27.09,"TO"
"8/14/2024 6:50",1218.4,27.08,"TO"
"8/14/2024 7:00",1212.6,27.05,"TO"
"8/14/2024 7:10",1206.7,27.01,"TO"
"8/14/2024 7:20",1201.4,26.95,"TO"
"8/14/2024 7:30",1199.4,26.91,"TO"
"8/14/2024 7:40",1182.8,26.82,"TO"
"8/14/2024 7:50",1166.9,26.78,"TO"
"8/14/2024 8:00",1178.6,26.82,"TO"
"8/14/2024 8:10",1175.7,26.76,"TO"
"8/14/2024 8:20",1170.3,26.73,"TO"
"8/14/2024 8:30",1162.9,26.71,"TO"
"8/14/2024 8:40",1163.7,26.72,"TO"
"8/14/2024 8:50",1172,26.73,"TO"
"8/14/2024 9:00",1165.8,26.67,"TO"
"8/14/2024 9:10",1164.6,26.66,"TO"
"8/14/2024 9:20",1158.8,26.6,"TO"
"8/14/2024 9:30",1152.2,26.52,"TO"
"8/14/2024 9:40",1144.8,26.46,"TO"
"8/14/2024 9:50",1141.9,26.43,"TO"
"8/14/2024 10:00",1138.2,26.4,"TO"
"8/14/2024 10:10",1135.3,26.4,"TO"
"8/14/2024 10:20",1133.2,26.38,"TO"
"8/14/2024 10:30",1127.4,26.34,"TO"
"8/14/2024 10:40",1121.2,26.32,"TO"
"8/14/2024 10:50",1110.4,26.29,"TO"
"8/14/2024 11:00",1105,26.26,"TO"
"8/14/2024 11:10",1102.6,26.25,"TO"
"8/14/2024 11:20",1099.2,26.24,"TO"
"8/14/2024 11:30",1090.5,26.22,"TO"
"8/14/2024 11:40",1087.6,26.22,"TO"
"8/14/2024 11:50",1089.3,26.24,"TO"
"8/14/2024 12:00",1092.1,26.27,"TO"
"8/14/2024 12:10",1095.1,26.23,"TO"
"8/14/2024 12:20",1087.6,26.2,"TO"
"8/14/2024 12:30",1086,26.21,"TO"
"8/14/2024 12:40",1086.4,26.23,"TO"
"8/14/2024 12:50",1088.8,26.24,"TO"
"8/14/2024 13:00",1090.1,26.24,"TO"
"8/14/2024 13:10",1090.9,26.25,"TO"
"8/14/2024 13:20",1093,26.26,"TO"
"8/14/2024 13:30",1093,26.26,"TO"
"8/14/2024 13:40",1094.6,26.26,"TO"
"8/14/2024 13:50",1094.6,26.25,"TO"
"8/14/2024 14:00",1094.2,26.25,"TO"
"8/14/2024 14:10",1094.6,26.25,"TO"
"8/14/2024 14:20",1095.9,26.26,"TO"
"8/14/2024 14:30",1097.1,26.26,"TO"
"8/14/2024 14:40",1086,26.2,"TO"
"8/14/2024 14:50",1066.1,26.16,"TO"
"8/14/2024 15:00",1057.4,26.14,"TO"
"8/14/2024 15:10",1047.8,26.12,"TO"
"8/14/2024 15:20",1044.5,26.12,"TO"
"8/14/2024 15:30",1043.7,26.12,"TO"
"8/14/2024 15:40",1042.5,26.1,"TO"
"8/14/2024 15:50",1040,26.09,"TO"
"8/14/2024 16:00",1040,26.1,"TO"
"8/14/2024 16:10",1037.5,26.09,"TO"
"8/14/2024 16:20",1035.8,26.09,"TO"
"8/14/2024 16:30",1036.7,26.1,"TO"
"8/14/2024 16:40",1037.9,26.09,"TO"
"8/14/2024 16:50",1038.7,26.09,"TO"
"8/14/2024 17:00",1036.7,26.06,"TO"
"8/14/2024 17:10",1029.7,26.05,"TO"
"8/14/2024 17:20",1026.4,26.04,"TO"
"8/14/2024 17:30",1025.9,26.06,"TO"
"8/14/2024 17:40",1024.7,26.05,"TO"
"8/14/2024 17:50",1025.5,26.04,"TO"
"8/14/2024 18:00",1026.8,26.04,"TO"
"8/14/2024 18:10",1027.2,26.01,"TO"
"8/14/2024 18:20",1025.6,26,"TO"
"8/14/2024 18:30",1023.1,26,"TO"
"8/14/2024 18:40",1022.3,26,"TO"
"8/14/2024 18:50",1021.8,26.01,"TO"
"8/14/2024 19:00",1021.8,25.99,"TO"
"8/14/2024 19:10",1020.6,26,"TO"
"8/14/2024 19:20",1021,25.99,"TO"
"8/14/2024 19:30",1021.8,26,"TO"
"8/14/2024 19:40",1022.3,25.99,"TO"
"8/14/2024 19:50",1022.3,25.97,"TO"
"8/14/2024 20:00",1022.3,25.96,"TO"
"8/14/2024 20:10",1019.8,25.95,"TO"
"8/14/2024 20:20",1019,25.93,"TO"
"8/14/2024 20:30",1017.8,25.93,"TO"
"8/14/2024 20:40",1017.4,25.92,"TO"
"8/14/2024 20:50",1015.7,25.91,"TO"
"8/14/2024 21:00",1016.1,25.91,"TO"
"8/14/2024 21:10",1016.1,25.91,"TO"
"8/14/2024 21:20",1016.5,25.91,"TO"
"8/14/2024 21:30",1017,25.91,"TO"
"8/14/2024 21:40",1017,25.9,"TO"
"8/14/2024 21:50",1016.6,25.9,"TO"
"8/14/2024 22:00",1017.4,25.9,"TO"
"8/14/2024 22:10",1017.4,25.9,"TO"
"8/14/2024 22:20",1017.4,25.9,"TO"
"8/14/2024 22:30",1017.8,25.89,"TO"
"8/14/2024 22:40",1017.4,25.88,"TO"
"8/14/2024 22:50",1017.8,25.87,"TO"
"8/14/2024 23:00",1017.4,25.87,"TO"
"8/14/2024 23:10",1017.4,25.86,"TO"
"8/14/2024 23:20",1016.6,25.84,"TO"
"8/14/2024 23:30",1015.8,25.84,"TO"
"8/14/2024 23:40",1015.4,25.83,"TO"
"8/14/2024 23:50",1013.7,25.82,"TO"
"8/15/2024 0:00",1013.3,25.81,"TO"
"8/15/2024 0:10",1012.5,25.81,"TO"
"8/15/2024 0:20",1011.3,25.8,"TO"
"8/15/2024 0:30",1010.5,25.8,"TO"
"8/15/2024 0:40",1009.2,25.8,"TO"
"8/15/2024 0:50",1009.6,25.79,"TO"
"8/15/2024 1:00",1010.5,25.78,"TO"
"8/15/2024 1:10",1010.1,25.76,"TO"
"8/15/2024 1:20",1008,25.75,"TO"
"8/15/2024 1:30",1007.2,25.75,"TO"
"8/15/2024 1:40",1007.2,25.74,"TO"
"8/15/2024 1:50",1007.2,25.74,"TO"
"8/15/2024 2:00",1006.8,25.74,"TO"
"8/15/2024 2:10",1006.4,25.74,"TO"
"8/15/2024 2:20",1006,25.72,"TO"
"8/15/2024 2:30",1005.1,25.73,"TO"
"8/15/2024 2:40",1004.3,25.72,"TO"
"8/15/2024 2:50",1003.9,25.72,"TO"
"8/15/2024 3:00",1004.8,25.71,"TO"
"8/15/2024 3:10",1003.9,25.7,"TO"
"8/15/2024 3:20",1003.9,25.7,"TO"
"8/15/2024 3:30",1003.5,25.7,"TO"
"8/15/2024 3:40",1004.4,25.69,"TO"
"8/15/2024 3:50",1003.9,25.69,"TO"
"8/15/2024 4:00",1003.9,25.69,"TO"
"8/15/2024 4:10",1004.8,25.67,"TO"
"8/15/2024 4:20",1004.8,25.67,"TO"
"8/15/2024 4:30",1005.2,25.67,"TO"
"8/15/2024 4:40",1005.2,25.66,"TO"
"8/15/2024 4:50",1006.5,25.66,"TO"
"8/15/2024 5:00",1006.5,25.66,"TO"
"8/15/2024 5:10",1006.5,25.65,"TO"
"8/15/2024 5:20",1007.3,25.65,"TO"
"8/15/2024 5:30",1005.2,25.64,"TO"
"8/15/2024 5:40",1004,25.64,"TO"
"8/15/2024 5:50",1005.2,25.64,"TO"
"8/15/2024 6:00",1005.2,25.64,"TO"
"8/15/2024 6:10",1005.3,25.62,"TO"
"8/15/2024 6:20",1004.9,25.62,"TO"
"8/15/2024 6:30",1005.3,25.62,"TO"
"8/15/2024 6:40",1004.9,25.62,"TO"
"8/15/2024 6:50",1004,25.62,"TO"
"8/15/2024 7:00",1003.6,25.63,"TO"
"8/15/2024 7:10",1004,25.64,"TO"
"8/15/2024 7:20",1004,25.64,"TO"
"8/15/2024 7:30",1004.4,25.65,"TO"
"8/15/2024 7:40",1005.2,25.66,"TO"
"8/15/2024 7:50",1004,25.66,"TO"
"8/15/2024 8:00",1003.9,25.7,"TO"
"8/15/2024 8:10",1003.9,25.7,"TO"
"8/15/2024 8:20",1004.3,25.73,"TO"
"8/15/2024 8:30",1003.9,25.75,"TO"
"8/15/2024 8:40",1003.4,25.78,"TO"
"8/15/2024 8:50",1001.3,25.8,"TO"
"8/15/2024 9:00",1002.5,25.83,"TO"
"8/15/2024 9:10",1000.9,25.83,"TO"
"8/15/2024 9:20",997.9,25.88,"TO"
"8/15/2024 9:30",995.3,26.07,"TO"
"8/15/2024 9:40",997.5,25.95,"TO"
"8/15/2024 9:50",999.9,25.95,"TO"
"8/15/2024 10:00",1000.3,26.01,"TO"
"8/15/2024 10:10",1001.5,26.06,"TO"
"8/15/2024 10:20",1004,26.06,"TO"
"8/15/2024 10:30",1003.9,26.09,"TO"
"8/15/2024 10:40",1005.1,26.12,"TO"
"8/15/2024 10:50",1003.4,26.21,"TO"
"8/15/2024 11:00",1002.1,26.26,"TO"
"8/15/2024 11:10",1002.9,26.24,"TO"
"8/15/2024 11:20",1004.6,26.27,"TO"
"8/15/2024 11:30",1006.5,26.37,"TO"
"8/15/2024 11:40",1007.8,26.38,"TO"
"8/15/2024 11:50",1007.7,26.42,"TO"
"8/15/2024 12:00",1007.6,26.49,"TO"
"8/15/2024 12:10",1008.8,26.58,"TO"
"8/15/2024 12:20",1008.8,26.59,"TO"
"8/15/2024 12:30",1009.9,26.69,"TO"
"8/15/2024 12:40",1010.7,26.68,"TO"
"8/15/2024 12:50",1010.7,26.69,"TO"
"8/15/2024 13:00",1012.3,26.81,"TO"
"8/15/2024 13:10",1013.4,26.86,"TO"
"8/15/2024 13:20",1011.7,26.93,"TO"
"8/15/2024 13:30",1012.9,26.99,"TO"
"8/15/2024 13:40",1014.2,26.97,"TO"
"8/15/2024 13:50",1014.5,27.01,"TO"
"8/15/2024 14:00",1014.9,27.08,"TO"
"8/15/2024 14:10",1014.8,27.11,"TO"
"8/15/2024 14:20",1014.8,27.12,"TO"
"8/15/2024 14:30",1017.2,27.2,"TO"
"8/15/2024 14:40",1018.4,27.25,"TO"
"8/15/2024 14:50",1019.6,27.26,"TO"
"8/15/2024 15:00",1020.4,27.27,"TO"
"8/15/2024 15:10",1022,27.35,"TO"
"8/15/2024 15:20",1023.3,27.32,"TO"
"8/15/2024 15:30",1023.7,27.35,"TO"
"8/15/2024 15:40",1024,27.41,"TO"
"8/15/2024 15:50",1024.4,27.46,"TO"
"8/15/2024 16:00",1024.8,27.44,"TO"
"8/15/2024 16:10",1026,27.48,"TO"
"8/15/2024 16:20",1027.2,27.51,"TO"
"8/15/2024 16:30",1028.4,27.52,"TO"
"8/15/2024 16:40",1028.4,27.52,"TO"
"8/15/2024 16:50",1028.4,27.54,"TO"
"8/15/2024 17:00",1029.7,27.53,"TO"
"8/15/2024 17:10",1029.7,27.53,"TO"
"8/15/2024 17:20",1030.1,27.54,"TO"
"8/15/2024 17:30",1028.4,27.52,"TO"
"8/15/2024 17:40",1029.7,27.52,"TO"
"8/15/2024 17:50",1027.6,27.53,"TO"
"8/15/2024 18:00",1028,27.51,"TO"
"8/15/2024 18:10",1028.4,27.52,"TO"
"8/15/2024 18:20",1029.6,27.57,"TO"
"8/15/2024 18:30",1028.8,27.54,"TO"
"8/15/2024 18:40",1030.5,27.54,"TO"
"8/15/2024 18:50",1030.1,27.54,"TO"
"8/15/2024 19:00",1029.7,27.53,"TO"
"8/15/2024 19:10",1030.1,27.54,"TO"
"8/15/2024 19:20",1030.5,27.52,"TO"
"8/15/2024 19:30",1030.5,27.52,"TO"
"8/15/2024 19:40",1030.9,27.51,"TO"
"8/15/2024 19:50",1030.6,27.49,"TO"
"8/15/2024 20:00",1030.2,27.46,"TO"
"8/15/2024 20:10",1030.6,27.44,"TO"
"8/15/2024 20:20",1030.6,27.41,"TO"
"8/15/2024 20:30",1030.7,27.39,"TO"
"8/15/2024 20:40",1029.9,27.36,"TO"
"8/15/2024 20:50",1029.9,27.34,"TO"
"8/15/2024 21:00",1029.5,27.31,"TO"
"8/15/2024 21:10",1030,27.27,"TO"
"8/15/2024 21:20",1027.9,27.25,"TO"
"8/15/2024 21:30",1026.3,27.23,"TO"
"8/15/2024 21:40",1026.3,27.22,"TO"
"8/15/2024 21:50",1026.3,27.18,"TO"
"8/15/2024 22:00",1026.3,27.17,"TO"
"8/15/2024 22:10",1027.2,27.14,"TO"
"8/15/2024 22:20",1025.6,27.12,"TO"
"8/15/2024 22:30",1026,27.09,"TO"
"8/15/2024 22:40",1022.7,27.08,"TO"
"8/15/2024 22:50",1022.8,27.05,"TO"
"8/15/2024 23:00",1022,27.02,"TO"
"8/15/2024 23:10",1021.1,27.01,"TO"
"8/15/2024 23:20",1019.9,26.99,"TO"
"8/15/2024 23:30",1019.9,26.97,"TO"
"8/15/2024 23:40",1019.6,26.94,"TO"
"8/15/2024 23:50",1019.6,26.93,"TO"
"8/16/2024 0:00",1018.4,26.9,"TO"
"8/16/2024 0:10",1018,26.89,"TO"
"8/16/2024 0:20",1017.1,26.88,"TO"
"8/16/2024 0:30",1017.6,26.86,"TO"
"8/16/2024 0:40",1016.4,26.84,"TO"
"8/16/2024 0:50",1016,26.83,"TO"
"8/16/2024 1:00",1017.2,26.82,"TO"
"8/16/2024 1:10",1020.1,26.81,"TO"
"8/16/2024 1:20",1021,26.78,"TO"
"8/16/2024 1:30",1021.8,26.77,"TO"
"8/16/2024 1:40",1021,26.75,"TO"
"8/16/2024 1:50",1021,26.73,"TO"
"8/16/2024 2:00",1020.2,26.71,"TO"
"8/16/2024 2:10",1019,26.69,"TO"
"8/16/2024 2:20",1017.8,26.66,"TO"
"8/16/2024 2:30",1018.6,26.65,"TO"
"8/16/2024 2:40",1016.6,26.63,"TO"
"8/16/2024 2:50",1016.6,26.61,"TO"
"8/16/2024 3:00",1015.4,26.59,"TO"
"8/16/2024 3:10",1012.1,26.55,"TO"
"8/16/2024 3:20",1010.9,26.54,"TO"
"8/16/2024 3:30",1009.3,26.51,"TO"
"8/16/2024 3:40",1010.5,26.49,"TO"
"8/16/2024 3:50",1011,26.47,"TO"
"8/16/2024 4:00",1011.8,26.46,"TO"
"8/16/2024 4:10",1011,26.42,"TO"
"8/16/2024 4:20",1010.2,26.41,"TO"
"8/16/2024 4:30",1011,26.4,"TO"
"8/16/2024 4:40",1010.3,26.37,"TO"
"8/16/2024 4:50",1011.1,26.35,"TO"
"8/16/2024 5:00",1011.9,26.33,"TO"
"8/16/2024 5:10",1011.1,26.31,"TO"
"8/16/2024 5:20",1011.2,26.29,"TO"
"8/16/2024 5:30",1011.6,26.26,"TO"
"8/16/2024 5:40",1012.4,26.26,"TO"
"8/16/2024 5:50",1013.7,26.25,"TO"
"8/16/2024 6:00",1013.7,26.23,"TO"
"8/16/2024 6:10",1014.2,26.2,"TO"
"8/16/2024 6:20",1014.2,26.2,"TO"
"8/16/2024 6:30",1012.5,26.17,"TO"
"8/16/2024 6:40",1012.5,26.17,"TO"
"8/16/2024 6:50",1012.5,26.17,"TO"
"8/16/2024 7:00",1013,26.15,"TO"
"8/16/2024 7:10",1012.6,26.14,"TO"
"8/16/2024 7:20",1011.3,26.13,"TO"
"8/16/2024 7:30",1010.9,26.13,"TO"
"8/16/2024 7:40",1010.5,26.14,"TO"
"8/16/2024 7:50",1010.5,26.15,"TO"
"8/16/2024 8:00",1010.5,26.16,"TO"
"8/16/2024 8:10",1009.2,26.18,"TO"
"8/16/2024 8:20",1008.8,26.2,"TO"
"8/16/2024 8:30",1007.1,26.24,"TO"
"8/16/2024 8:40",1007.9,26.22,"TO"
"8/16/2024 8:50",1006.7,26.23,"TO"
"8/16/2024 9:00",1008.3,26.26,"TO"
"8/16/2024 9:10",1005.4,26.3,"TO"
"8/16/2024 9:20",1003.3,26.27,"TO"
"8/16/2024 9:30",996.6,26.35,"TO"
"8/16/2024 9:40",999.9,26.37,"TO"
"8/16/2024 9:50",1002,26.34,"TO"
"8/16/2024 10:00",1000.7,26.35,"TO"
"8/16/2024 10:10",997.4,26.39,"TO"
"8/16/2024 10:20",999.5,26.38,"TO"
"8/16/2024 10:30",1000.7,26.4,"TO"
"8/16/2024 10:40",1002.6,26.56,"TO"
"8/16/2024 10:50",999.2,26.59,"TO"
"8/16/2024 11:00",1000.5,26.56,"TO"
"8/16/2024 11:10",1002.2,26.56,"TO"
"8/16/2024 11:20",1003,26.59,"TO"
"8/16/2024 11:30",1002.9,26.65,"TO"
"8/16/2024 11:40",1002.9,26.65,"TO"
"8/16/2024 11:50",1004.1,26.71,"TO"
"8/16/2024 12:00",1004.4,26.78,"TO"
"8/16/2024 12:10",1005.1,26.89,"TO"
"8/16/2024 12:20",1005.6,26.84,"TO"
"8/16/2024 12:30",1007.2,26.88,"TO"
"8/16/2024 12:40",1009.7,26.89,"TO"
"8/16/2024 12:50",1010.5,26.91,"TO"
"8/16/2024 13:00",1012.4,27.03,"TO"
"8/16/2024 13:10",1012.4,27.09,"TO"
"8/16/2024 13:20",1014.4,27.1,"TO"
"8/16/2024 13:30",1017.3,27.16,"TO"
"8/16/2024 13:40",1016,27.15,"TO"
"8/16/2024 13:50",1016,27.19,"TO"
"1/11/2025 13:00",604.7,24.32,"TO"
"1/11/2025 13:10",596,24.55,"TO"
"1/11/2025 13:20",569.6,24.05,"TO"
"1/11/2025 13:30",570.3,24.36,"TO"
"1/11/2025 13:40",570.5,24.65,"TO"
"1/11/2025 13:50",564.8,24.71,"TO"
"1/11/2025 14:00",562.3,24.86,"TO"
"1/11/2025 14:10",560.2,24.98,"TO"
"1/11/2025 14:20",558.6,24.97,"TO"
"1/11/2025 14:30",555.8,24.98,"TO"
"1/11/2025 14:40",556.9,25.14,"TO"
"1/11/2025 14:50",555.2,25.23,"TO"
"1/11/2025 15:00",553.2,25.16,"TO"
"1/11/2025 15:10",554.8,25.25,"TO"
"1/11/2025 15:20",553.6,25.23,"TO"
"1/11/2025 15:30",553.2,25.19,"TO"
"1/11/2025 15:40",551.2,25.16,"TO"
"1/11/2025 15:50",553.2,25.16,"TO"
"1/11/2025 16:00",552.8,25.24,"TO"
"1/11/2025 16:10",552.4,25.19,"TO"
"1/11/2025 16:20",551.2,25.16,"TO"
"1/11/2025 16:30",550.8,25.16,"TO"
"1/11/2025 16:40",550,25.12,"TO"
"1/11/2025 16:50",550,25.07,"TO"
"1/11/2025 17:00",550.1,25.06,"TO"
"1/11/2025 17:10",550.9,25.03,"TO"
"1/11/2025 17:20",550.5,25.01,"TO"
"1/11/2025 17:30",550.1,24.94,"TO"
"1/11/2025 17:40",548.1,24.87,"TO"
"1/11/2025 17:50",547.4,24.81,"TO"
"1/11/2025 18:00",546.6,24.78,"TO"
"1/11/2025 18:10",546.6,24.74,"TO"
"1/11/2025 18:20",546.2,24.69,"TO"
"1/11/2025 18:30",545.9,24.62,"TO"
"1/11/2025 18:40",545.5,24.57,"TO"
"1/11/2025 18:50",545.1,24.53,"TO"
"1/11/2025 19:00",544.7,24.49,"TO"
"1/11/2025 19:10",544.3,24.46,"TO"
"1/11/2025 19:20",544.4,24.42,"TO"
"1/11/2025 19:30",543.6,24.38,"TO"
"1/11/2025 19:40",543.6,24.37,"TO"
"1/11/2025 19:50",543.2,24.31,"TO"
"1/11/2025 20:00",542.8,24.29,"TO"
"1/11/2025 20:10",542.9,24.26,"TO"
"1/11/2025 20:20",542.5,24.23,"TO"
"1/11/2025 20:30",542.5,24.21,"TO"
"1/11/2025 20:40",542.5,24.2,"TO"
"1/11/2025 20:50",542.5,24.18,"TO"
"1/11/2025 21:00",542.1,24.15,"TO"
"1/11/2025 21:10",542.1,24.13,"TO"
"1/11/2025 21:20",541.3,24.1,"TO"
"1/11/2025 21:30",541.3,24.09,"TO"
"1/11/2025 21:40",542.2,24.08,"TO"
"1/11/2025 21:50",540.6,24.03,"TO"
"1/11/2025 22:00",540.6,24.03,"TO"
"1/11/2025 22:10",541,24.01,"TO"
"1/11/2025 22:20",540.2,24,"TO"
"1/11/2025 22:30",539.8,23.97,"TO"
"1/11/2025 22:40",540.2,23.94,"TO"
"1/11/2025 22:50",539,23.91,"TO"
"1/11/2025 23:00",539,23.88,"TO"
"1/11/2025 23:10",539,23.88,"TO"
"1/11/2025 23:20",539,23.86,"TO"
"1/11/2025 23:30",539.1,23.85,"TO"
"1/11/2025 23:40",537.9,23.83,"TO"
"1/11/2025 23:50",538.3,23.81,"TO"
"1/12/2025 0:00",538.3,23.81,"TO"
"1/12/2025 0:10",538.3,23.78,"TO"
"1/12/2025 0:20",538.3,23.77,"TO"
"1/12/2025 0:30",537.9,23.76,"TO"
"1/12/2025 0:40",537.9,23.72,"TO"
"1/12/2025 0:50",537.5,23.71,"TO"
"1/12/2025 1:00",537.9,23.7,"TO"
"1/12/2025 1:10",537.5,23.67,"TO"
"1/12/2025 1:20",537.1,23.66,"TO"
"1/12/2025 1:30",537.2,23.62,"TO"
"1/12/2025 1:40",537.2,23.61,"TO"
"1/12/2025 1:50",539.2,23.61,"TO"
"1/12/2025 2:00",537.2,23.6,"TO"
"1/12/2025 2:10",536.8,23.57,"TO"
"1/12/2025 2:20",536,23.54,"TO"
"1/12/2025 2:30",536,23.53,"TO"
"1/12/2025 2:40",535.6,23.51,"TO"
"1/12/2025 2:50",536,23.49,"TO"
"1/12/2025 3:00",536,23.46,"TO"
"1/12/2025 3:10",535.6,23.46,"TO"
"1/12/2025 3:20",535.3,23.41,"TO"
"1/12/2025 3:30",535.3,23.42,"TO"
"1/12/2025 3:40",535.3,23.38,"TO"
"1/12/2025 3:50",534.5,23.36,"TO"
"1/12/2025 4:00",534.5,23.34,"TO"
"1/12/2025 4:10",533.7,23.33,"TO"
"1/12/2025 4:20",533.7,23.32,"TO"
"1/12/2025 4:30",534.1,23.3,"TO"
"1/12/2025 4:40",533.7,23.29,"TO"
"1/12/2025 4:50",533.3,23.26,"TO"
"1/12/2025 5:00",533.7,23.26,"TO"
"1/12/2025 5:10",533.7,23.24,"TO"
"1/12/2025 5:20",533.8,23.21,"TO"
"1/12/2025 5:30",533.8,23.19,"TO"
"1/12/2025 5:40",533.4,23.16,"TO"
"1/12/2025 5:50",533.4,23.15,"TO"
"1/12/2025 6:00",533.4,23.12,"TO"
"1/12/2025 6:10",533.4,23.11,"TO"
"1/12/2025 6:20",533,23.08,"TO"
"1/12/2025 6:30",533,23.07,"TO"
"1/12/2025 6:40",532.6,23.04,"TO"
"1/12/2025 6:50",533.1,23.02,"TO"
"1/12/2025 7:00",532.7,23.01,"TO"
"1/12/2025 7:10",532.7,22.96,"TO"
"1/12/2025 7:20",532.7,22.96,"TO"
"1/12/2025 7:30",532.7,22.95,"TO"
"1/12/2025 7:40",532.7,22.93,"TO"
"1/12/2025 7:50",532.7,22.92,"TO"
"1/12/2025 8:00",532.3,22.91,"TO"
"1/12/2025 8:10",532.3,22.9,"TO"
"1/12/2025 8:20",531.5,22.9,"TO"
"1/12/2025 8:30",531.1,22.9,"TO"
"1/12/2025 8:40",531.1,22.91,"TO"
"1/12/2025 8:50",530.7,22.93,"TO"
"1/12/2025 9:00",531.1,22.94,"TO"
"1/12/2025 9:10",531.9,22.99,"TO"
"1/12/2025 9:20",531.8,23.02,"TO"
